x_solution,quantile_value,is_feasible
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
"-9.99283181767888e-9, 10.000000099955063, -9.964328196758861e-9, -9.939288402718987e-9, 10.000000099884312",1027.6267216151346,false
